,b1,b2,b3,b4
3686,0.21,0.24,0.36,0.19000000000000006
3687,0.21,0.24,0.39,0.16000000000000003
3688,0.21,0.24,0.42,0.13000000000000006
3689,0.21,0.24,0.44999999999999996,0.10000000000000009
3690,0.21,0.24,0.48,0.07000000000000006
3691,0.21,0.24,0.51,0.040000000000000036
3692,0.21,0.24,0.54,0.010000000000000009
3693,0.21,0.27,0.0,0.52
3694,0.21,0.27,0.03,0.49
3695,0.21,0.27,0.06,0.46
3696,0.21,0.27,0.09,0.43000000000000005
3697,0.21,0.27,0.12,0.4
3698,0.21,0.27,0.15,0.37
3699,0.21,0.27,0.18,0.34
3700,0.21,0.27,0.21,0.31000000000000005
3701,0.21,0.27,0.24,0.28
3702,0.21,0.27,0.27,0.25
3703,0.21,0.27,0.3,0.22000000000000003
3704,0.21,0.27,0.32999999999999996,0.19000000000000006
3705,0.21,0.27,0.36,0.16000000000000003
3706,0.21,0.27,0.39,0.13
3707,0.21,0.27,0.42,0.10000000000000003
3708,0.21,0.27,0.44999999999999996,0.07000000000000006
3709,0.21,0.27,0.48,0.040000000000000036
3710,0.21,0.27,0.51,0.010000000000000009
3711,0.21,0.3,0.0,0.49000000000000005
3712,0.21,0.3,0.03,0.4600000000000001
3713,0.21,0.3,0.06,0.43000000000000005
3714,0.21,0.3,0.09,0.4
3715,0.21,0.3,0.12,0.37000000000000005
3716,0.21,0.3,0.15,0.3400000000000001
3717,0.21,0.3,0.18,0.31000000000000005
3718,0.21,0.3,0.21,0.28
3719,0.21,0.3,0.24,0.25000000000000006
3720,0.21,0.3,0.27,0.22000000000000003
3721,0.21,0.3,0.3,0.19000000000000006
3722,0.21,0.3,0.32999999999999996,0.1600000000000001
3723,0.21,0.3,0.36,0.13000000000000006
3724,0.21,0.3,0.39,0.10000000000000003
3725,0.21,0.3,0.42,0.07000000000000006
3726,0.21,0.3,0.44999999999999996,0.04000000000000009
3727,0.21,0.3,0.48,0.010000000000000064
3728,0.21,0.32999999999999996,0.0,0.4600000000000001
3729,0.21,0.32999999999999996,0.03,0.43000000000000005
3730,0.21,0.32999999999999996,0.06,0.4000000000000001
3731,0.21,0.32999999999999996,0.09,0.3700000000000001
3732,0.21,0.32999999999999996,0.12,0.3400000000000001
3733,0.21,0.32999999999999996,0.15,0.31000000000000005
3734,0.21,0.32999999999999996,0.18,0.2800000000000001
3735,0.21,0.32999999999999996,0.21,0.2500000000000001
3736,0.21,0.32999999999999996,0.24,0.22000000000000008
3737,0.21,0.32999999999999996,0.27,0.19000000000000006
3738,0.21,0.32999999999999996,0.3,0.1600000000000001
3739,0.21,0.32999999999999996,0.32999999999999996,0.13000000000000012
3740,0.21,0.32999999999999996,0.36,0.10000000000000009
3741,0.21,0.32999999999999996,0.39,0.07000000000000006
3742,0.21,0.32999999999999996,0.42,0.04000000000000009
3743,0.21,0.32999999999999996,0.44999999999999996,0.01000000000000012
3744,0.21,0.36,0.0,0.43000000000000005
3745,0.21,0.36,0.03,0.4
3746,0.21,0.36,0.06,0.37000000000000005
3747,0.21,0.36,0.09,0.3400000000000001
3748,0.21,0.36,0.12,0.31000000000000005
3749,0.21,0.36,0.15,0.28
3750,0.21,0.36,0.18,0.25000000000000006
3751,0.21,0.36,0.21,0.22000000000000006
3752,0.21,0.36,0.24,0.19000000000000006
3753,0.21,0.36,0.27,0.16000000000000003
3754,0.21,0.36,0.3,0.13000000000000006
3755,0.21,0.36,0.32999999999999996,0.10000000000000009
3756,0.21,0.36,0.36,0.07000000000000006
3757,0.21,0.36,0.39,0.040000000000000036
3758,0.21,0.36,0.42,0.010000000000000064
3759,0.21,0.39,0.0,0.4
3760,0.21,0.39,0.03,0.37
3761,0.21,0.39,0.06,0.34
3762,0.21,0.39,0.09,0.31000000000000005
3763,0.21,0.39,0.12,0.28
3764,0.21,0.39,0.15,0.25
3765,0.21,0.39,0.18,0.22000000000000003
3766,0.21,0.39,0.21,0.19000000000000003
3767,0.21,0.39,0.24,0.16000000000000003
3768,0.21,0.39,0.27,0.13
3769,0.21,0.39,0.3,0.10000000000000003
3770,0.21,0.39,0.32999999999999996,0.07000000000000006
3771,0.21,0.39,0.36,0.040000000000000036
3772,0.21,0.39,0.39,0.010000000000000009
3773,0.21,0.42,0.0,0.37000000000000005
3774,0.21,0.42,0.03,0.3400000000000001
3775,0.21,0.42,0.06,0.31000000000000005
3776,0.21,0.42,0.09,0.28
3777,0.21,0.42,0.12,0.25000000000000006
3778,0.21,0.42,0.15,0.22000000000000006
3779,0.21,0.42,0.18,0.19000000000000006
3780,0.21,0.42,0.21,0.16000000000000006
3781,0.21,0.42,0.24,0.13000000000000006
3782,0.21,0.42,0.27,0.10000000000000003
3783,0.21,0.42,0.3,0.07000000000000006
3784,0.21,0.42,0.32999999999999996,0.04000000000000009
3785,0.21,0.42,0.36,0.010000000000000064
3786,0.21,0.44999999999999996,0.0,0.3400000000000001
3787,0.21,0.44999999999999996,0.03,0.31000000000000005
3788,0.21,0.44999999999999996,0.06,0.2800000000000001
3789,0.21,0.44999999999999996,0.09,0.2500000000000001
3790,0.21,0.44999999999999996,0.12,0.22000000000000008
3791,0.21,0.44999999999999996,0.15,0.19000000000000009
3792,0.21,0.44999999999999996,0.18,0.1600000000000001
3793,0.21,0.44999999999999996,0.21,0.1300000000000001
3794,0.21,0.44999999999999996,0.24,0.10000000000000009
3795,0.21,0.44999999999999996,0.27,0.07000000000000006
3796,0.21,0.44999999999999996,0.3,0.04000000000000009
3797,0.21,0.44999999999999996,0.32999999999999996,0.01000000000000012
3798,0.21,0.48,0.0,0.31000000000000005
3799,0.21,0.48,0.03,0.28
3800,0.21,0.48,0.06,0.25000000000000006
3801,0.21,0.48,0.09,0.22000000000000006
3802,0.21,0.48,0.12,0.19000000000000006
3803,0.21,0.48,0.15,0.16000000000000006
3804,0.21,0.48,0.18,0.13000000000000006
3805,0.21,0.48,0.21,0.10000000000000006
3806,0.21,0.48,0.24,0.07000000000000006
3807,0.21,0.48,0.27,0.040000000000000036
3808,0.21,0.48,0.3,0.010000000000000064
3809,0.21,0.51,0.0,0.28
3810,0.21,0.51,0.03,0.25
3811,0.21,0.51,0.06,0.22000000000000003
3812,0.21,0.51,0.09,0.19000000000000003
3813,0.21,0.51,0.12,0.16000000000000003
3814,0.21,0.51,0.15,0.13000000000000003
3815,0.21,0.51,0.18,0.10000000000000003
3816,0.21,0.51,0.21,0.07000000000000003
3817,0.21,0.51,0.24,0.040000000000000036
3818,0.21,0.51,0.27,0.010000000000000009
3819,0.21,0.54,0.0,0.25
3820,0.21,0.54,0.03,0.22
3821,0.21,0.54,0.06,0.19
3822,0.21,0.54,0.09,0.16
3823,0.21,0.54,0.12,0.13
3824,0.21,0.54,0.15,0.1
3825,0.21,0.54,0.18,0.07
3826,0.21,0.54,0.21,0.04000000000000001
3827,0.21,0.54,0.24,0.010000000000000009
3828,0.21,0.57,0.0,0.22000000000000008
3829,0.21,0.57,0.03,0.19000000000000009
3830,0.21,0.57,0.06,0.1600000000000001
3831,0.21,0.57,0.09,0.1300000000000001
3832,0.21,0.57,0.12,0.10000000000000009
3833,0.21,0.57,0.15,0.07000000000000009
3834,0.21,0.57,0.18,0.04000000000000009
3835,0.21,0.57,0.21,0.010000000000000092
3836,0.21,0.6,0.0,0.19000000000000006
3837,0.21,0.6,0.03,0.16000000000000006
3838,0.21,0.6,0.06,0.13000000000000006
3839,0.21,0.6,0.09,0.10000000000000006
3840,0.21,0.6,0.12,0.07000000000000006
3841,0.21,0.6,0.15,0.04000000000000006
3842,0.21,0.6,0.18,0.010000000000000064
3843,0.21,0.63,0.0,0.16000000000000003
3844,0.21,0.63,0.03,0.13000000000000003
3845,0.21,0.63,0.06,0.10000000000000003
3846,0.21,0.63,0.09,0.07000000000000003
3847,0.21,0.63,0.12,0.040000000000000036
3848,0.21,0.63,0.15,0.010000000000000037
3849,0.21,0.6599999999999999,0.0,0.13000000000000012
3850,0.21,0.6599999999999999,0.03,0.10000000000000012
3851,0.21,0.6599999999999999,0.06,0.07000000000000012
3852,0.21,0.6599999999999999,0.09,0.04000000000000012
3853,0.21,0.6599999999999999,0.12,0.01000000000000012
3854,0.21,0.69,0.0,0.10000000000000009
3855,0.21,0.69,0.03,0.07000000000000009
3856,0.21,0.69,0.06,0.04000000000000009
3857,0.21,0.69,0.09,0.010000000000000092
3858,0.21,0.72,0.0,0.07000000000000006
3859,0.21,0.72,0.03,0.04000000000000006
3860,0.21,0.72,0.06,0.010000000000000064
3861,0.21,0.75,0.0,0.040000000000000036
3862,0.21,0.75,0.03,0.010000000000000037
3863,0.21,0.78,0.0,0.010000000000000009
3864,0.24,0.0,0.0,0.76
3865,0.24,0.0,0.03,0.73
3866,0.24,0.0,0.06,0.7
3867,0.24,0.0,0.09,0.67
3868,0.24,0.0,0.12,0.64
3869,0.24,0.0,0.15,0.61
3870,0.24,0.0,0.18,0.5800000000000001
3871,0.24,0.0,0.21,0.55
3872,0.24,0.0,0.24,0.52
3873,0.24,0.0,0.27,0.49
3874,0.24,0.0,0.3,0.46
3875,0.24,0.0,0.32999999999999996,0.43000000000000005
3876,0.24,0.0,0.36,0.4
3877,0.24,0.0,0.39,0.37
3878,0.24,0.0,0.42,0.34
3879,0.24,0.0,0.44999999999999996,0.31000000000000005
3880,0.24,0.0,0.48,0.28
3881,0.24,0.0,0.51,0.25
3882,0.24,0.0,0.54,0.21999999999999997
3883,0.24,0.0,0.57,0.19000000000000006
3884,0.24,0.0,0.6,0.16000000000000003
3885,0.24,0.0,0.63,0.13
3886,0.24,0.0,0.6599999999999999,0.10000000000000009
3887,0.24,0.0,0.69,0.07000000000000006
3888,0.24,0.0,0.72,0.040000000000000036
3889,0.24,0.0,0.75,0.010000000000000009
3890,0.24,0.03,0.0,0.73
3891,0.24,0.03,0.03,0.7
3892,0.24,0.03,0.06,0.6699999999999999
3893,0.24,0.03,0.09,0.64
3894,0.24,0.03,0.12,0.61
3895,0.24,0.03,0.15,0.58
3896,0.24,0.03,0.18,0.55
3897,0.24,0.03,0.21,0.52
3898,0.24,0.03,0.24,0.49
3899,0.24,0.03,0.27,0.45999999999999996
3900,0.24,0.03,0.3,0.43
3901,0.24,0.03,0.32999999999999996,0.4
3902,0.24,0.03,0.36,0.37
3903,0.24,0.03,0.39,0.33999999999999997
3904,0.24,0.03,0.42,0.31
3905,0.24,0.03,0.44999999999999996,0.28
3906,0.24,0.03,0.48,0.25
3907,0.24,0.03,0.51,0.21999999999999997
3908,0.24,0.03,0.54,0.18999999999999995
3909,0.24,0.03,0.57,0.16000000000000003
3910,0.24,0.03,0.6,0.13
3911,0.24,0.03,0.63,0.09999999999999998
3912,0.24,0.03,0.6599999999999999,0.07000000000000006
3913,0.24,0.03,0.69,0.040000000000000036
3914,0.24,0.03,0.72,0.010000000000000009
3915,0.24,0.06,0.0,0.7
3916,0.24,0.06,0.03,0.6699999999999999
3917,0.24,0.06,0.06,0.6399999999999999
3918,0.24,0.06,0.09,0.61
3919,0.24,0.06,0.12,0.58
3920,0.24,0.06,0.15,0.5499999999999999
3921,0.24,0.06,0.18,0.52
3922,0.24,0.06,0.21,0.49
3923,0.24,0.06,0.24,0.45999999999999996
3924,0.24,0.06,0.27,0.42999999999999994
3925,0.24,0.06,0.3,0.39999999999999997
3926,0.24,0.06,0.32999999999999996,0.37
3927,0.24,0.06,0.36,0.33999999999999997
3928,0.24,0.06,0.39,0.30999999999999994
3929,0.24,0.06,0.42,0.27999999999999997
3930,0.24,0.06,0.44999999999999996,0.25
3931,0.24,0.06,0.48,0.21999999999999997
3932,0.24,0.06,0.51,0.18999999999999995
3933,0.24,0.06,0.54,0.15999999999999992
3934,0.24,0.06,0.57,0.13
3935,0.24,0.06,0.6,0.09999999999999998
3936,0.24,0.06,0.63,0.06999999999999995
3937,0.24,0.06,0.6599999999999999,0.040000000000000036
3938,0.24,0.06,0.69,0.010000000000000009
3939,0.24,0.09,0.0,0.67
3940,0.24,0.09,0.03,0.64
3941,0.24,0.09,0.06,0.6100000000000001
3942,0.24,0.09,0.09,0.5800000000000001
3943,0.24,0.09,0.12,0.55
3944,0.24,0.09,0.15,0.52
3945,0.24,0.09,0.18,0.49000000000000005
3946,0.24,0.09,0.21,0.4600000000000001
3947,0.24,0.09,0.24,0.43000000000000005
3948,0.24,0.09,0.27,0.4
3949,0.24,0.09,0.3,0.37000000000000005
3950,0.24,0.09,0.32999999999999996,0.3400000000000001
3951,0.24,0.09,0.36,0.31000000000000005
3952,0.24,0.09,0.39,0.28
3953,0.24,0.09,0.42,0.25000000000000006
3954,0.24,0.09,0.44999999999999996,0.22000000000000008
3955,0.24,0.09,0.48,0.19000000000000006
3956,0.24,0.09,0.51,0.16000000000000003
3957,0.24,0.09,0.54,0.13
3958,0.24,0.09,0.57,0.10000000000000009
3959,0.24,0.09,0.6,0.07000000000000006
3960,0.24,0.09,0.63,0.040000000000000036
3961,0.24,0.09,0.6599999999999999,0.01000000000000012
3962,0.24,0.12,0.0,0.64
3963,0.24,0.12,0.03,0.61
3964,0.24,0.12,0.06,0.5800000000000001
3965,0.24,0.12,0.09,0.55
3966,0.24,0.12,0.12,0.52
3967,0.24,0.12,0.15,0.49
3968,0.24,0.12,0.18,0.46
3969,0.24,0.12,0.21,0.43000000000000005
3970,0.24,0.12,0.24,0.4
3971,0.24,0.12,0.27,0.37
3972,0.24,0.12,0.3,0.34
3973,0.24,0.12,0.32999999999999996,0.31000000000000005
3974,0.24,0.12,0.36,0.28
3975,0.24,0.12,0.39,0.25
3976,0.24,0.12,0.42,0.22000000000000003
3977,0.24,0.12,0.44999999999999996,0.19000000000000006
3978,0.24,0.12,0.48,0.16000000000000003
3979,0.24,0.12,0.51,0.13
3980,0.24,0.12,0.54,0.09999999999999998
3981,0.24,0.12,0.57,0.07000000000000006
3982,0.24,0.12,0.6,0.040000000000000036
3983,0.24,0.12,0.63,0.010000000000000009
3984,0.24,0.15,0.0,0.61
3985,0.24,0.15,0.03,0.58
3986,0.24,0.15,0.06,0.55
3987,0.24,0.15,0.09,0.52
3988,0.24,0.15,0.12,0.49
3989,0.24,0.15,0.15,0.45999999999999996
3990,0.24,0.15,0.18,0.43
3991,0.24,0.15,0.21,0.4
3992,0.24,0.15,0.24,0.37
3993,0.24,0.15,0.27,0.33999999999999997
3994,0.24,0.15,0.3,0.31
3995,0.24,0.15,0.32999999999999996,0.28
3996,0.24,0.15,0.36,0.25
3997,0.24,0.15,0.39,0.21999999999999997
3998,0.24,0.15,0.42,0.19
3999,0.24,0.15,0.44999999999999996,0.16000000000000003
4000,0.24,0.15,0.48,0.13
4001,0.24,0.15,0.51,0.09999999999999998
4002,0.24,0.15,0.54,0.06999999999999995
4003,0.24,0.15,0.57,0.040000000000000036
4004,0.24,0.15,0.6,0.010000000000000009
4005,0.24,0.18,0.0,0.5800000000000001
4006,0.24,0.18,0.03,0.55
4007,0.24,0.18,0.06,0.52
4008,0.24,0.18,0.09,0.4900000000000001
4009,0.24,0.18,0.12,0.4600000000000001
4010,0.24,0.18,0.15,0.43000000000000005
4011,0.24,0.18,0.18,0.4000000000000001
4012,0.24,0.18,0.21,0.3700000000000001
4013,0.24,0.18,0.24,0.3400000000000001
4014,0.24,0.18,0.27,0.31000000000000005
4015,0.24,0.18,0.3,0.2800000000000001
4016,0.24,0.18,0.32999999999999996,0.2500000000000001
4017,0.24,0.18,0.36,0.22000000000000008
4018,0.24,0.18,0.39,0.19000000000000006
4019,0.24,0.18,0.42,0.1600000000000001
4020,0.24,0.18,0.44999999999999996,0.13000000000000012
4021,0.24,0.18,0.48,0.10000000000000009
4022,0.24,0.18,0.51,0.07000000000000006
4023,0.24,0.18,0.54,0.040000000000000036
4024,0.24,0.18,0.57,0.01000000000000012
4025,0.24,0.21,0.0,0.55
4026,0.24,0.21,0.03,0.52
4027,0.24,0.21,0.06,0.49000000000000005
4028,0.24,0.21,0.09,0.4600000000000001
4029,0.24,0.21,0.12,0.43000000000000005
4030,0.24,0.21,0.15,0.4
4031,0.24,0.21,0.18,0.37000000000000005
4032,0.24,0.21,0.21,0.3400000000000001
4033,0.24,0.21,0.24,0.31000000000000005
4034,0.24,0.21,0.27,0.28
4035,0.24,0.21,0.3,0.25000000000000006
4036,0.24,0.21,0.32999999999999996,0.22000000000000008
4037,0.24,0.21,0.36,0.19000000000000006
4038,0.24,0.21,0.39,0.16000000000000003
4039,0.24,0.21,0.42,0.13000000000000006
4040,0.24,0.21,0.44999999999999996,0.10000000000000009
4041,0.24,0.21,0.48,0.07000000000000006
4042,0.24,0.21,0.51,0.040000000000000036
4043,0.24,0.21,0.54,0.010000000000000009
4044,0.24,0.24,0.0,0.52
4045,0.24,0.24,0.03,0.49
4046,0.24,0.24,0.06,0.46
4047,0.24,0.24,0.09,0.43000000000000005
4048,0.24,0.24,0.12,0.4
4049,0.24,0.24,0.15,0.37
4050,0.24,0.24,0.18,0.34
4051,0.24,0.24,0.21,0.31000000000000005
4052,0.24,0.24,0.24,0.28
4053,0.24,0.24,0.27,0.25
4054,0.24,0.24,0.3,0.22000000000000003
4055,0.24,0.24,0.32999999999999996,0.19000000000000006
4056,0.24,0.24,0.36,0.16000000000000003
4057,0.24,0.24,0.39,0.13
4058,0.24,0.24,0.42,0.10000000000000003
4059,0.24,0.24,0.44999999999999996,0.07000000000000006
4060,0.24,0.24,0.48,0.040000000000000036
4061,0.24,0.24,0.51,0.010000000000000009
4062,0.24,0.27,0.0,0.49
4063,0.24,0.27,0.03,0.45999999999999996
4064,0.24,0.27,0.06,0.43
4065,0.24,0.27,0.09,0.4
4066,0.24,0.27,0.12,0.37
4067,0.24,0.27,0.15,0.33999999999999997
4068,0.24,0.27,0.18,0.31
4069,0.24,0.27,0.21,0.28
4070,0.24,0.27,0.24,0.25
4071,0.24,0.27,0.27,0.21999999999999997
4072,0.24,0.27,0.3,0.19
4073,0.24,0.27,0.32999999999999996,0.16000000000000003
4074,0.24,0.27,0.36,0.13
4075,0.24,0.27,0.39,0.09999999999999998
4076,0.24,0.27,0.42,0.07
4077,0.24,0.27,0.44999999999999996,0.040000000000000036
4078,0.24,0.27,0.48,0.010000000000000009
4079,0.24,0.3,0.0,0.46
4080,0.24,0.3,0.03,0.43000000000000005
4081,0.24,0.3,0.06,0.4
4082,0.24,0.3,0.09,0.37
4083,0.24,0.3,0.12,0.34
4084,0.24,0.3,0.15,0.31000000000000005
4085,0.24,0.3,0.18,0.28
4086,0.24,0.3,0.21,0.25
4087,0.24,0.3,0.24,0.22000000000000003
4088,0.24,0.3,0.27,0.19
4089,0.24,0.3,0.3,0.16000000000000003
4090,0.24,0.3,0.32999999999999996,0.13000000000000006
4091,0.24,0.3,0.36,0.10000000000000003
4092,0.24,0.3,0.39,0.07
4093,0.24,0.3,0.42,0.040000000000000036
4094,0.24,0.3,0.44999999999999996,0.010000000000000064
4095,0.24,0.32999999999999996,0.0,0.43000000000000005
4096,0.24,0.32999999999999996,0.03,0.4
4097,0.24,0.32999999999999996,0.06,0.37000000000000005
4098,0.24,0.32999999999999996,0.09,0.3400000000000001
4099,0.24,0.32999999999999996,0.12,0.31000000000000005
4100,0.24,0.32999999999999996,0.15,0.28
4101,0.24,0.32999999999999996,0.18,0.25000000000000006
4102,0.24,0.32999999999999996,0.21,0.22000000000000006
4103,0.24,0.32999999999999996,0.24,0.19000000000000006
4104,0.24,0.32999999999999996,0.27,0.16000000000000003
4105,0.24,0.32999999999999996,0.3,0.13000000000000006
4106,0.24,0.32999999999999996,0.32999999999999996,0.10000000000000009
4107,0.24,0.32999999999999996,0.36,0.07000000000000006
4108,0.24,0.32999999999999996,0.39,0.040000000000000036
4109,0.24,0.32999999999999996,0.42,0.010000000000000064
4110,0.24,0.36,0.0,0.4
4111,0.24,0.36,0.03,0.37
4112,0.24,0.36,0.06,0.34
4113,0.24,0.36,0.09,0.31000000000000005
4114,0.24,0.36,0.12,0.28
4115,0.24,0.36,0.15,0.25
4116,0.24,0.36,0.18,0.22000000000000003
4117,0.24,0.36,0.21,0.19000000000000003
4118,0.24,0.36,0.24,0.16000000000000003
4119,0.24,0.36,0.27,0.13
4120,0.24,0.36,0.3,0.10000000000000003
4121,0.24,0.36,0.32999999999999996,0.07000000000000006
4122,0.24,0.36,0.36,0.040000000000000036
4123,0.24,0.36,0.39,0.010000000000000009
4124,0.24,0.39,0.0,0.37
4125,0.24,0.39,0.03,0.33999999999999997
4126,0.24,0.39,0.06,0.31
4127,0.24,0.39,0.09,0.28
4128,0.24,0.39,0.12,0.25
4129,0.24,0.39,0.15,0.22
4130,0.24,0.39,0.18,0.19
4131,0.24,0.39,0.21,0.16
4132,0.24,0.39,0.24,0.13
4133,0.24,0.39,0.27,0.09999999999999998
4134,0.24,0.39,0.3,0.07
4135,0.24,0.39,0.32999999999999996,0.040000000000000036
4136,0.24,0.39,0.36,0.010000000000000009
4137,0.24,0.42,0.0,0.34
4138,0.24,0.42,0.03,0.31000000000000005
4139,0.24,0.42,0.06,0.28
4140,0.24,0.42,0.09,0.25
4141,0.24,0.42,0.12,0.22000000000000003
4142,0.24,0.42,0.15,0.19000000000000003
4143,0.24,0.42,0.18,0.16000000000000003
4144,0.24,0.42,0.21,0.13000000000000003
4145,0.24,0.42,0.24,0.10000000000000003
4146,0.24,0.42,0.27,0.07
4147,0.24,0.42,0.3,0.040000000000000036
4148,0.24,0.42,0.32999999999999996,0.010000000000000064
4149,0.24,0.44999999999999996,0.0,0.31000000000000005
4150,0.24,0.44999999999999996,0.03,0.28
4151,0.24,0.44999999999999996,0.06,0.25000000000000006
4152,0.24,0.44999999999999996,0.09,0.22000000000000006
4153,0.24,0.44999999999999996,0.12,0.19000000000000006
4154,0.24,0.44999999999999996,0.15,0.16000000000000006
4155,0.24,0.44999999999999996,0.18,0.13000000000000006
4156,0.24,0.44999999999999996,0.21,0.10000000000000006
4157,0.24,0.44999999999999996,0.24,0.07000000000000006
4158,0.24,0.44999999999999996,0.27,0.040000000000000036
4159,0.24,0.44999999999999996,0.3,0.010000000000000064
4160,0.24,0.48,0.0,0.28
4161,0.24,0.48,0.03,0.25
4162,0.24,0.48,0.06,0.22000000000000003
4163,0.24,0.48,0.09,0.19000000000000003
4164,0.24,0.48,0.12,0.16000000000000003
4165,0.24,0.48,0.15,0.13000000000000003
4166,0.24,0.48,0.18,0.10000000000000003
4167,0.24,0.48,0.21,0.07000000000000003
4168,0.24,0.48,0.24,0.040000000000000036
4169,0.24,0.48,0.27,0.010000000000000009
4170,0.24,0.51,0.0,0.25
4171,0.24,0.51,0.03,0.22
4172,0.24,0.51,0.06,0.19
4173,0.24,0.51,0.09,0.16
4174,0.24,0.51,0.12,0.13
4175,0.24,0.51,0.15,0.1
4176,0.24,0.51,0.18,0.07
4177,0.24,0.51,0.21,0.04000000000000001
4178,0.24,0.51,0.24,0.010000000000000009
4179,0.24,0.54,0.0,0.21999999999999997
4180,0.24,0.54,0.03,0.18999999999999997
4181,0.24,0.54,0.06,0.15999999999999998
4182,0.24,0.54,0.09,0.12999999999999998
4183,0.24,0.54,0.12,0.09999999999999998
4184,0.24,0.54,0.15,0.06999999999999998
4185,0.24,0.54,0.18,0.03999999999999998
4186,0.24,0.54,0.21,0.009999999999999981
4187,0.24,0.57,0.0,0.19000000000000006
4188,0.24,0.57,0.03,0.16000000000000006
4189,0.24,0.57,0.06,0.13000000000000006
4190,0.24,0.57,0.09,0.10000000000000006
4191,0.24,0.57,0.12,0.07000000000000006
4192,0.24,0.57,0.15,0.04000000000000006
4193,0.24,0.57,0.18,0.010000000000000064
4194,0.24,0.6,0.0,0.16000000000000003
4195,0.24,0.6,0.03,0.13000000000000003
4196,0.24,0.6,0.06,0.10000000000000003
4197,0.24,0.6,0.09,0.07000000000000003
4198,0.24,0.6,0.12,0.040000000000000036
4199,0.24,0.6,0.15,0.010000000000000037
4200,0.24,0.63,0.0,0.13
4201,0.24,0.63,0.03,0.1
4202,0.24,0.63,0.06,0.07
4203,0.24,0.63,0.09,0.04000000000000001
4204,0.24,0.63,0.12,0.010000000000000009
4205,0.24,0.6599999999999999,0.0,0.10000000000000009
4206,0.24,0.6599999999999999,0.03,0.07000000000000009
4207,0.24,0.6599999999999999,0.06,0.04000000000000009
4208,0.24,0.6599999999999999,0.09,0.010000000000000092
4209,0.24,0.69,0.0,0.07000000000000006
4210,0.24,0.69,0.03,0.04000000000000006
4211,0.24,0.69,0.06,0.010000000000000064
4212,0.24,0.72,0.0,0.040000000000000036
4213,0.24,0.72,0.03,0.010000000000000037
4214,0.24,0.75,0.0,0.010000000000000009
4215,0.27,0.0,0.0,0.73
4216,0.27,0.0,0.03,0.7
4217,0.27,0.0,0.06,0.6699999999999999
4218,0.27,0.0,0.09,0.64
4219,0.27,0.0,0.12,0.61
4220,0.27,0.0,0.15,0.58
4221,0.27,0.0,0.18,0.55
4222,0.27,0.0,0.21,0.52
4223,0.27,0.0,0.24,0.49
4224,0.27,0.0,0.27,0.45999999999999996
4225,0.27,0.0,0.3,0.43
4226,0.27,0.0,0.32999999999999996,0.4
4227,0.27,0.0,0.36,0.37
4228,0.27,0.0,0.39,0.33999999999999997
4229,0.27,0.0,0.42,0.31
4230,0.27,0.0,0.44999999999999996,0.28
4231,0.27,0.0,0.48,0.25
4232,0.27,0.0,0.51,0.21999999999999997
4233,0.27,0.0,0.54,0.18999999999999995
4234,0.27,0.0,0.57,0.16000000000000003
4235,0.27,0.0,0.6,0.13
4236,0.27,0.0,0.63,0.09999999999999998
4237,0.27,0.0,0.6599999999999999,0.07000000000000006
4238,0.27,0.0,0.69,0.040000000000000036
4239,0.27,0.0,0.72,0.010000000000000009
4240,0.27,0.03,0.0,0.7
4241,0.27,0.03,0.03,0.6699999999999999
4242,0.27,0.03,0.06,0.6399999999999999
4243,0.27,0.03,0.09,0.61
4244,0.27,0.03,0.12,0.58
4245,0.27,0.03,0.15,0.5499999999999999
4246,0.27,0.03,0.18,0.52
4247,0.27,0.03,0.21,0.49
4248,0.27,0.03,0.24,0.45999999999999996
4249,0.27,0.03,0.27,0.42999999999999994
4250,0.27,0.03,0.3,0.39999999999999997
4251,0.27,0.03,0.32999999999999996,0.37
4252,0.27,0.03,0.36,0.33999999999999997
4253,0.27,0.03,0.39,0.30999999999999994
4254,0.27,0.03,0.42,0.27999999999999997
4255,0.27,0.03,0.44999999999999996,0.25
4256,0.27,0.03,0.48,0.21999999999999997
4257,0.27,0.03,0.51,0.18999999999999995
4258,0.27,0.03,0.54,0.15999999999999992
4259,0.27,0.03,0.57,0.13
4260,0.27,0.03,0.6,0.09999999999999998
4261,0.27,0.03,0.63,0.06999999999999995
4262,0.27,0.03,0.6599999999999999,0.040000000000000036
4263,0.27,0.03,0.69,0.010000000000000009
4264,0.27,0.06,0.0,0.6699999999999999
4265,0.27,0.06,0.03,0.6399999999999999
4266,0.27,0.06,0.06,0.6099999999999999
4267,0.27,0.06,0.09,0.58
4268,0.27,0.06,0.12,0.5499999999999999
4269,0.27,0.06,0.15,0.5199999999999999
4270,0.27,0.06,0.18,0.48999999999999994
4271,0.27,0.06,0.21,0.45999999999999996
4272,0.27,0.06,0.24,0.42999999999999994
4273,0.27,0.06,0.27,0.3999999999999999
4274,0.27,0.06,0.3,0.36999999999999994
4275,0.27,0.06,0.32999999999999996,0.33999999999999997
4276,0.27,0.06,0.36,0.30999999999999994
4277,0.27,0.06,0.39,0.2799999999999999
4278,0.27,0.06,0.42,0.24999999999999994
4279,0.27,0.06,0.44999999999999996,0.21999999999999997
4280,0.27,0.06,0.48,0.18999999999999995
4281,0.27,0.06,0.51,0.15999999999999992
4282,0.27,0.06,0.54,0.1299999999999999
4283,0.27,0.06,0.57,0.09999999999999998
4284,0.27,0.06,0.6,0.06999999999999995
