,X,Y,Z,W,Q,T,time,experiment
44,1.0,0.0,1.0,1.0,1.0,0.0,16.132617371835437,6
45,1.0,0.0,1.0,1.0,0.0,0.0,16.385074096809173,6
46,1.0,0.0,1.0,1.0,0.0,1.0,16.67871248194882,6
47,1.0,0.0,1.0,0.0,0.0,1.0,16.710849347694065,6
48,1.0,0.0,1.0,0.0,0.0,0.0,16.757435223831866,6
49,1.0,0.0,0.0,0.0,0.0,0.0,17.02643401588783,6
50,1.0,0.0,0.0,0.0,1.0,0.0,17.2682342710304,6
51,1.0,0.0,0.0,1.0,1.0,0.0,17.486053583151687,6
52,1.0,0.0,0.0,1.0,1.0,1.0,18.029553637132885,6
53,1.0,1.0,0.0,1.0,1.0,1.0,18.22212365021713,6
54,0.0,1.0,0.0,1.0,1.0,1.0,18.536997090799865,6
55,0.0,1.0,0.0,1.0,1.0,0.0,18.770511501177104,6
56,0.0,1.0,0.0,1.0,0.0,0.0,18.949962935188196,6
57,1.0,1.0,0.0,1.0,0.0,0.0,18.951969021584524,6
58,1.0,1.0,0.0,0.0,0.0,0.0,19.137500493231315,6
59,1.0,1.0,0.0,0.0,1.0,0.0,19.96147484779085,6
60,1.0,1.0,0.0,0.0,0.0,0.0,20.268894405687085,6
61,1.0,1.0,1.0,0.0,0.0,0.0,20.362478277213633,6
62,1.0,1.0,1.0,1.0,0.0,0.0,20.452989344251424,6
63,1.0,1.0,0.0,1.0,0.0,0.0,21.444981009512134,6
64,1.0,1.0,0.0,0.0,0.0,0.0,21.532074624242615,6
65,1.0,1.0,0.0,0.0,1.0,0.0,22.291528629802418,6
66,1.0,1.0,0.0,0.0,1.0,1.0,22.2917114772387,6
67,1.0,1.0,0.0,0.0,1.0,0.0,22.51064349706679,6
68,1.0,0.0,0.0,0.0,1.0,0.0,22.62698709280383,6
69,1.0,1.0,0.0,0.0,1.0,0.0,22.964710200484177,6
70,1.0,1.0,0.0,0.0,0.0,0.0,23.43507876224399,6
71,0.0,1.0,0.0,0.0,0.0,0.0,24.31483722744592,6
72,0.0,1.0,0.0,0.0,1.0,0.0,24.44382596779441,6
73,0.0,1.0,0.0,0.0,1.0,1.0,24.654839538027986,6
74,0.0,1.0,1.0,0.0,1.0,1.0,24.83043610592772,6
75,0.0,1.0,1.0,0.0,1.0,0.0,24.85995536933668,6
76,0.0,1.0,1.0,1.0,1.0,0.0,24.906464679379773,6
77,0.0,0.0,1.0,1.0,1.0,0.0,25.066539100954138,6
78,0.0,0.0,1.0,0.0,1.0,0.0,25.419305433839064,6
79,0.0,0.0,1.0,1.0,1.0,0.0,25.56152094635759,6
80,1.0,0.0,1.0,1.0,1.0,0.0,25.610171269598727,6
81,1.0,0.0,1.0,1.0,1.0,1.0,25.774096835553024,6
82,1.0,0.0,1.0,1.0,0.0,1.0,25.987167233973064,6
83,0.0,0.0,1.0,1.0,0.0,1.0,25.994538926851305,6
84,0.0,0.0,0.0,1.0,0.0,1.0,26.309855355000945,6
85,0.0,0.0,0.0,1.0,1.0,1.0,26.997742928830252,6
86,0.0,0.0,0.0,1.0,0.0,1.0,27.191716508577127,6
87,1.0,0.0,0.0,1.0,0.0,1.0,27.326863058551115,6
88,1.0,0.0,0.0,1.0,0.0,0.0,27.84459403030291,6
89,1.0,0.0,1.0,1.0,0.0,0.0,27.97935418065698,6
90,1.0,1.0,1.0,1.0,0.0,0.0,29.169925481818897,6
91,1.0,1.0,1.0,0.0,0.0,0.0,29.52282797214042,6
92,1.0,1.0,1.0,1.0,0.0,0.0,30.651561690360975,6
93,1.0,1.0,0.0,1.0,0.0,0.0,31.179848161304,6
94,1.0,1.0,0.0,1.0,1.0,0.0,31.256808634194535,6
95,1.0,1.0,1.0,1.0,1.0,0.0,31.60592613026427,6
96,1.0,1.0,1.0,1.0,1.0,1.0,32.126545017289644,6
97,1.0,1.0,1.0,1.0,0.0,1.0,32.375450968673505,6
98,1.0,1.0,1.0,1.0,0.0,0.0,34.50168575527587,6
99,1.0,1.0,1.0,0.0,0.0,0.0,34.721715790049274,6
100,1.0,1.0,1.0,0.0,1.0,0.0,35.3029221288294,6
101,1.0,1.0,0.0,0.0,1.0,0.0,35.451152827082005,6
102,1.0,1.0,0.0,0.0,0.0,0.0,36.57567369447481,6
103,1.0,1.0,0.0,0.0,0.0,1.0,36.75846668187307,6
104,1.0,1.0,0.0,1.0,0.0,1.0,36.96813116921321,6
105,1.0,1.0,0.0,1.0,1.0,1.0,37.514530586157974,6
106,1.0,1.0,0.0,1.0,0.0,1.0,37.67794612476771,6
107,1.0,1.0,0.0,1.0,0.0,0.0,37.920133669705194,6
108,1.0,1.0,0.0,1.0,1.0,0.0,38.25017463167115,6
109,1.0,1.0,1.0,1.0,1.0,0.0,38.25471997275014,6
110,0.0,1.0,1.0,1.0,1.0,0.0,39.010573154657095,6
111,0.0,1.0,0.0,1.0,1.0,0.0,39.223674191812094,6
112,0.0,1.0,0.0,1.0,1.0,1.0,39.812085687249784,6
113,0.0,1.0,0.0,0.0,1.0,1.0,39.95168415753794,6
114,1.0,1.0,0.0,0.0,1.0,1.0,40.07074034391696,6
115,1.0,1.0,0.0,1.0,1.0,1.0,40.2288879571822,6
116,1.0,1.0,1.0,1.0,1.0,1.0,40.75052218227481,6
117,1.0,1.0,1.0,1.0,1.0,0.0,40.88966208125598,6
118,1.0,0.0,1.0,1.0,1.0,0.0,41.58811534996454,6
119,1.0,0.0,1.0,1.0,1.0,1.0,42.20452437143486,6
120,1.0,0.0,1.0,1.0,1.0,0.0,42.59753244809603,6
121,1.0,0.0,1.0,1.0,1.0,1.0,42.776328562873346,6
122,0.0,0.0,1.0,1.0,1.0,1.0,43.143942525652356,6
123,0.0,0.0,1.0,1.0,1.0,0.0,43.22894489196641,6
124,0.0,0.0,1.0,1.0,0.0,0.0,45.491056436775594,6
125,0.0,0.0,1.0,0.0,0.0,0.0,45.698511430594536,6
126,0.0,0.0,1.0,1.0,0.0,0.0,45.97893962422628,6
127,0.0,0.0,0.0,1.0,0.0,0.0,46.31545412101025,6
128,0.0,0.0,1.0,1.0,0.0,0.0,46.48431155475909,6
129,0.0,0.0,1.0,1.0,0.0,1.0,46.69847908810631,6
130,0.0,0.0,1.0,1.0,0.0,0.0,46.93519549921762,6
131,1.0,0.0,1.0,1.0,0.0,0.0,47.01411446192369,6
132,1.0,0.0,1.0,0.0,0.0,0.0,47.34735731205598,6
133,1.0,0.0,0.0,0.0,0.0,0.0,47.48281757928187,6
134,1.0,0.0,0.0,1.0,0.0,0.0,47.60904893377262,6
135,1.0,0.0,0.0,0.0,0.0,0.0,47.65470592351323,6
136,0.0,0.0,0.0,0.0,0.0,0.0,47.696687260856415,6
137,0.0,0.0,0.0,0.0,0.0,1.0,47.77979542715245,6
138,0.0,0.0,0.0,0.0,1.0,1.0,48.162845508612314,6
139,0.0,0.0,0.0,0.0,0.0,1.0,48.4651804232636,6
140,0.0,0.0,0.0,1.0,0.0,1.0,48.74966333276952,6
141,0.0,0.0,0.0,0.0,0.0,1.0,49.19764907504418,6
142,0.0,0.0,0.0,0.0,1.0,1.0,50.22289938843583,6
0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,7
1,1.0,0.0,1.0,1.0,0.0,1.0,0.053615551028163504,7
2,1.0,0.0,1.0,0.0,0.0,1.0,0.09645875209493779,7
3,1.0,0.0,1.0,1.0,0.0,1.0,0.18007698246070938,7
4,1.0,0.0,1.0,1.0,0.0,0.0,0.21790388920749879,7
5,1.0,0.0,1.0,0.0,0.0,0.0,0.24355625697358543,7
6,1.0,0.0,1.0,0.0,0.0,1.0,0.507134706317438,7
7,1.0,0.0,1.0,0.0,0.0,0.0,0.7633206016114868,7
8,0.0,0.0,1.0,0.0,0.0,0.0,1.0929985546856484,7
9,0.0,0.0,1.0,0.0,0.0,1.0,1.1234452875900367,7
10,0.0,0.0,1.0,0.0,0.0,0.0,1.5350963548569991,7
11,1.0,0.0,1.0,0.0,0.0,0.0,1.7673480096504668,7
12,1.0,0.0,1.0,0.0,0.0,1.0,1.775220714851634,7
13,1.0,0.0,0.0,0.0,0.0,1.0,1.845612048429658,7
14,1.0,0.0,0.0,1.0,0.0,1.0,1.853017446111721,7
15,1.0,0.0,0.0,0.0,0.0,1.0,1.9112164076618017,7
16,1.0,1.0,0.0,0.0,0.0,1.0,2.1138046393287713,7
17,1.0,1.0,1.0,0.0,0.0,1.0,2.986310591097653,7
18,1.0,1.0,1.0,0.0,0.0,0.0,3.9100218206313517,7
19,1.0,1.0,0.0,0.0,0.0,0.0,4.3361535442369705,7
20,1.0,1.0,0.0,0.0,0.0,1.0,4.995182792480474,7
21,1.0,1.0,0.0,0.0,0.0,0.0,5.085159034628938,7
22,1.0,1.0,0.0,1.0,0.0,0.0,5.397314258140868,7
23,0.0,1.0,0.0,1.0,0.0,0.0,6.282667512354558,7
24,0.0,0.0,0.0,1.0,0.0,0.0,6.350105254821618,7
25,0.0,0.0,1.0,1.0,0.0,0.0,6.500964608366195,7
26,0.0,0.0,0.0,1.0,0.0,0.0,7.911894811840814,7
27,1.0,0.0,0.0,1.0,0.0,0.0,8.47707019719842,7
28,1.0,0.0,1.0,1.0,0.0,0.0,8.508005955865363,7
29,1.0,0.0,0.0,1.0,0.0,0.0,9.290596149539773,7
30,1.0,0.0,0.0,0.0,0.0,0.0,9.431745393272355,7
31,1.0,0.0,1.0,0.0,0.0,0.0,9.664338606262554,7
32,1.0,0.0,1.0,0.0,1.0,0.0,9.680826420726717,7
33,1.0,0.0,1.0,0.0,0.0,0.0,9.7011064436975,7
34,1.0,0.0,1.0,0.0,0.0,1.0,10.20504462790603,7
35,1.0,0.0,1.0,0.0,1.0,1.0,10.430026793922154,7
36,1.0,0.0,1.0,0.0,1.0,0.0,10.644983886793149,7
37,1.0,0.0,1.0,1.0,1.0,0.0,10.82413300629147,7
38,0.0,0.0,1.0,1.0,1.0,0.0,10.903090269326116,7
39,0.0,0.0,1.0,1.0,0.0,0.0,11.064936915387191,7
40,0.0,0.0,1.0,1.0,0.0,1.0,11.256660440423808,7
41,0.0,0.0,1.0,1.0,0.0,0.0,11.638209371243597,7
42,0.0,0.0,1.0,1.0,0.0,1.0,11.757365031402077,7
43,0.0,0.0,0.0,1.0,0.0,1.0,11.89947040562521,7
44,0.0,0.0,1.0,1.0,0.0,1.0,12.055659701024505,7
45,0.0,0.0,0.0,1.0,0.0,1.0,12.224978382526931,7
46,0.0,0.0,1.0,1.0,0.0,1.0,12.40476662871308,7
47,1.0,0.0,1.0,1.0,0.0,1.0,12.897784773376172,7
48,1.0,0.0,1.0,1.0,0.0,0.0,13.092917554904599,7
49,0.0,0.0,1.0,1.0,0.0,0.0,13.145807366853019,7
50,0.0,0.0,1.0,0.0,0.0,0.0,13.463519897860861,7
51,0.0,0.0,1.0,0.0,0.0,1.0,14.65069350467094,7
52,1.0,0.0,1.0,0.0,0.0,1.0,14.651938803130435,7
53,1.0,0.0,1.0,1.0,0.0,1.0,14.775310304768636,7
54,1.0,0.0,1.0,1.0,0.0,0.0,15.06380411999464,7
55,0.0,0.0,1.0,1.0,0.0,0.0,15.06598106062471,7
56,1.0,0.0,1.0,1.0,0.0,0.0,15.974920942033469,7
57,1.0,0.0,0.0,1.0,0.0,0.0,16.016644800958098,7
58,1.0,1.0,0.0,1.0,0.0,0.0,16.14201913394424,7
59,1.0,1.0,0.0,1.0,1.0,0.0,16.298961336176575,7
60,0.0,1.0,0.0,1.0,1.0,0.0,17.705531551074102,7
61,0.0,1.0,0.0,0.0,1.0,0.0,17.99672992405927,7
62,0.0,1.0,0.0,0.0,0.0,0.0,18.101833349959755,7
63,0.0,1.0,0.0,0.0,1.0,0.0,18.490282851053408,7
64,0.0,1.0,0.0,1.0,1.0,0.0,19.705899627041855,7
65,0.0,1.0,0.0,1.0,1.0,1.0,20.47682291721551,7
66,0.0,1.0,0.0,1.0,0.0,1.0,20.556541691005588,7
67,0.0,1.0,0.0,1.0,0.0,0.0,21.136452830905288,7
68,0.0,1.0,1.0,1.0,0.0,0.0,21.241403901303023,7
69,0.0,1.0,0.0,1.0,0.0,0.0,21.38181457331589,7
70,0.0,1.0,0.0,0.0,0.0,0.0,21.84081801858744,7
71,1.0,1.0,0.0,0.0,0.0,0.0,21.95390357212109,7
72,1.0,1.0,0.0,1.0,0.0,0.0,22.011748749788477,7
73,1.0,1.0,0.0,1.0,1.0,0.0,22.30697536248548,7
74,1.0,1.0,0.0,0.0,1.0,0.0,22.600390963653815,7
75,1.0,1.0,0.0,1.0,1.0,0.0,22.698456734169476,7
76,1.0,1.0,1.0,1.0,1.0,0.0,22.811086331216416,7
77,1.0,0.0,1.0,1.0,1.0,0.0,23.11136007638895,7
78,1.0,0.0,1.0,0.0,1.0,0.0,23.759620234328782,7
79,1.0,0.0,0.0,0.0,1.0,0.0,23.760386173134634,7
80,1.0,1.0,0.0,0.0,1.0,0.0,23.765266686847852,7
81,1.0,1.0,0.0,1.0,1.0,0.0,24.519821011303254,7
82,1.0,0.0,0.0,1.0,1.0,0.0,25.100742229843856,7
83,1.0,0.0,0.0,1.0,1.0,1.0,25.565141754270797,7
84,1.0,0.0,1.0,1.0,1.0,1.0,25.595480410249998,7
85,1.0,0.0,1.0,1.0,0.0,1.0,25.6681777785867,7
86,1.0,1.0,1.0,1.0,0.0,1.0,25.88652540056128,7
87,1.0,1.0,0.0,1.0,0.0,1.0,26.48868867471561,7
88,1.0,1.0,0.0,1.0,1.0,1.0,26.704046587331305,7
89,1.0,0.0,0.0,1.0,1.0,1.0,27.597063028393563,7
90,0.0,0.0,0.0,1.0,1.0,1.0,27.782506970862375,7
91,1.0,0.0,0.0,1.0,1.0,1.0,28.136680266630627,7
92,1.0,0.0,0.0,1.0,1.0,0.0,28.208319261061174,7
93,1.0,0.0,1.0,1.0,1.0,0.0,28.315768389562457,7
94,1.0,0.0,0.0,1.0,1.0,0.0,28.391948897157988,7
95,1.0,0.0,0.0,0.0,1.0,0.0,28.575809208169613,7
96,1.0,0.0,0.0,0.0,0.0,0.0,29.519820454259698,7
97,1.0,0.0,0.0,0.0,0.0,1.0,29.641970422696726,7
98,1.0,1.0,0.0,0.0,0.0,1.0,29.643492098485897,7
99,0.0,1.0,0.0,0.0,0.0,1.0,29.975437847730653,7
100,0.0,1.0,0.0,0.0,1.0,1.0,30.05322408652833,7
101,0.0,1.0,0.0,1.0,1.0,1.0,30.263801286954465,7
102,0.0,1.0,0.0,0.0,1.0,1.0,30.312574176820455,7
103,0.0,0.0,0.0,0.0,1.0,1.0,30.511541825114175,7
104,1.0,0.0,0.0,0.0,1.0,1.0,30.67362269520298,7
105,1.0,0.0,1.0,0.0,1.0,1.0,32.40105982035133,7
106,1.0,0.0,1.0,0.0,0.0,1.0,32.653833082016085,7
107,1.0,1.0,1.0,0.0,0.0,1.0,33.0867002249605,7
108,1.0,1.0,0.0,0.0,0.0,1.0,33.149558722183265,7
109,0.0,1.0,0.0,0.0,0.0,1.0,33.65765394078002,7
110,0.0,1.0,0.0,0.0,1.0,1.0,34.23233134858256,7
111,0.0,0.0,0.0,0.0,1.0,1.0,34.881074802864546,7
112,0.0,0.0,0.0,0.0,1.0,0.0,35.34600536152894,7
113,0.0,0.0,0.0,0.0,0.0,0.0,35.80067650427687,7
114,0.0,0.0,0.0,1.0,0.0,0.0,35.85246224623713,7
115,0.0,0.0,0.0,1.0,0.0,1.0,36.48270524422941,7
116,0.0,0.0,0.0,1.0,1.0,1.0,36.57367452407847,7
117,1.0,0.0,0.0,1.0,1.0,1.0,37.449273643899424,7
118,1.0,0.0,0.0,1.0,1.0,0.0,37.486163333037915,7
119,1.0,0.0,0.0,1.0,1.0,1.0,37.52827758126383,7
120,1.0,0.0,0.0,1.0,1.0,0.0,37.881849880134865,7
121,1.0,0.0,0.0,1.0,0.0,0.0,38.56677065963899,7
122,1.0,0.0,0.0,1.0,1.0,0.0,39.73459844951392,7
123,1.0,0.0,0.0,0.0,1.0,0.0,39.7532477351217,7
124,1.0,1.0,0.0,0.0,1.0,0.0,40.101714857251864,7
125,0.0,1.0,0.0,0.0,1.0,0.0,40.69874037938959,7
126,0.0,0.0,0.0,0.0,1.0,0.0,41.24897886938531,7
127,0.0,0.0,0.0,0.0,0.0,0.0,42.03692675422503,7
128,0.0,0.0,0.0,0.0,1.0,0.0,42.17330097359785,7
129,1.0,0.0,0.0,0.0,1.0,0.0,42.19925274192832,7
130,1.0,0.0,1.0,0.0,1.0,0.0,42.28814888366396,7
131,0.0,0.0,1.0,0.0,1.0,0.0,42.85596129138666,7
132,1.0,0.0,1.0,0.0,1.0,0.0,42.86872496101126,7
133,0.0,0.0,1.0,0.0,1.0,0.0,42.89465605971736,7
134,0.0,0.0,1.0,0.0,0.0,0.0,43.487964542251724,7
135,1.0,0.0,1.0,0.0,0.0,0.0,43.62254383124356,7
136,1.0,0.0,0.0,0.0,0.0,0.0,43.74781031384955,7
137,0.0,0.0,0.0,0.0,0.0,0.0,43.86628598362454,7
138,0.0,0.0,0.0,1.0,0.0,0.0,44.146994628215076,7
139,0.0,0.0,0.0,1.0,1.0,0.0,44.95129096078559,7
140,0.0,0.0,0.0,1.0,0.0,0.0,45.01188502626902,7
141,0.0,0.0,0.0,0.0,0.0,0.0,45.640256519092,7
142,0.0,0.0,0.0,0.0,0.0,1.0,45.826141844016774,7
143,0.0,0.0,0.0,0.0,0.0,0.0,46.60932925104955,7
144,1.0,0.0,0.0,0.0,0.0,0.0,46.8346131149958,7
145,1.0,1.0,0.0,0.0,0.0,0.0,46.942091452949526,7
146,1.0,1.0,0.0,1.0,0.0,0.0,47.73040158031496,7
147,1.0,1.0,0.0,1.0,0.0,1.0,48.07769858156584,7
148,1.0,1.0,0.0,1.0,0.0,0.0,48.60701752536352,7
149,1.0,1.0,0.0,0.0,0.0,0.0,49.64643569737303,7
150,1.0,1.0,1.0,0.0,0.0,0.0,49.8803570350766,7
151,1.0,0.0,1.0,0.0,0.0,0.0,51.72235331572638,7
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8
1,1.0,1.0,0.0,0.0,0.0,0.0,1.0589735669342155,8
2,0.0,1.0,0.0,0.0,0.0,0.0,1.0858077011656602,8
3,0.0,1.0,0.0,0.0,1.0,0.0,1.398613943247398,8
4,1.0,1.0,0.0,0.0,1.0,0.0,2.612893434324009,8
5,1.0,1.0,1.0,0.0,1.0,0.0,3.1636377512177822,8
6,1.0,1.0,0.0,0.0,1.0,0.0,3.328169784636477,8
7,1.0,1.0,1.0,0.0,1.0,0.0,3.7585537961717503,8
8,1.0,1.0,1.0,0.0,0.0,0.0,4.613707159333434,8
9,1.0,1.0,1.0,1.0,0.0,0.0,5.095692694829488,8
10,1.0,1.0,1.0,0.0,0.0,0.0,5.635263316180322,8
11,1.0,1.0,1.0,0.0,1.0,0.0,5.80263285127395,8
12,1.0,0.0,1.0,0.0,1.0,0.0,5.866650477624949,8
13,1.0,1.0,1.0,0.0,1.0,0.0,5.882890014022054,8
14,0.0,1.0,1.0,0.0,1.0,0.0,5.974386585837586,8
15,0.0,1.0,1.0,0.0,0.0,0.0,6.168491944000547,8
16,0.0,0.0,1.0,0.0,0.0,0.0,6.88677221642868,8
17,0.0,0.0,0.0,0.0,0.0,0.0,7.038484287001214,8
18,1.0,0.0,0.0,0.0,0.0,0.0,7.666882302544032,8
19,0.0,0.0,0.0,0.0,0.0,0.0,8.281754896882596,8
20,1.0,0.0,0.0,0.0,0.0,0.0,8.334427331989177,8
21,1.0,0.0,0.0,0.0,1.0,0.0,8.689643976410968,8
22,1.0,1.0,0.0,0.0,1.0,0.0,9.073416588029014,8
23,1.0,1.0,0.0,0.0,1.0,1.0,10.18553689243803,8
24,1.0,1.0,0.0,0.0,0.0,1.0,11.037398865087585,8
25,1.0,1.0,0.0,0.0,1.0,1.0,11.098008788639389,8
26,1.0,1.0,0.0,0.0,0.0,1.0,12.062654240967964,8
27,1.0,1.0,1.0,0.0,0.0,1.0,12.551202563528332,8
28,1.0,1.0,1.0,0.0,0.0,0.0,12.729473913144606,8
29,1.0,1.0,0.0,0.0,0.0,0.0,12.99866319145616,8
30,1.0,1.0,0.0,0.0,1.0,0.0,13.108581744794499,8
31,1.0,1.0,1.0,0.0,1.0,0.0,14.898158584486094,8
32,1.0,1.0,1.0,0.0,1.0,1.0,15.3859539332817,8
33,1.0,1.0,1.0,0.0,1.0,0.0,15.435640324481483,8
34,1.0,1.0,0.0,0.0,1.0,0.0,15.62508676350731,8
35,1.0,1.0,0.0,0.0,1.0,1.0,16.405419764313628,8
36,1.0,1.0,0.0,1.0,1.0,1.0,19.19716456281792,8
37,1.0,0.0,0.0,1.0,1.0,1.0,20.087367114224932,8
38,1.0,0.0,0.0,0.0,1.0,1.0,20.118354373652537,8
39,1.0,0.0,0.0,0.0,1.0,0.0,21.019261823042257,8
40,1.0,0.0,0.0,1.0,1.0,0.0,21.123018271085844,8
41,1.0,0.0,0.0,0.0,1.0,0.0,21.341685047369154,8
42,1.0,1.0,0.0,0.0,1.0,0.0,22.067138070396744,8
43,1.0,1.0,0.0,0.0,0.0,0.0,22.4181320963798,8
44,1.0,1.0,0.0,1.0,0.0,0.0,22.718389435875654,8
45,1.0,0.0,0.0,1.0,0.0,0.0,22.870238765611596,8
46,1.0,0.0,0.0,0.0,0.0,0.0,23.05371641822744,8
47,0.0,0.0,0.0,0.0,0.0,0.0,23.0747026300538,8
48,1.0,0.0,0.0,0.0,0.0,0.0,23.466737996629984,8
49,1.0,0.0,0.0,1.0,0.0,0.0,24.619981958986585,8
50,1.0,0.0,0.0,1.0,0.0,1.0,25.22095938903148,8
51,1.0,0.0,0.0,1.0,0.0,0.0,25.84826628422074,8
52,1.0,0.0,0.0,1.0,1.0,0.0,25.960048646742056,8
53,0.0,0.0,0.0,1.0,1.0,0.0,26.006129989646052,8
54,0.0,0.0,0.0,1.0,1.0,1.0,26.395548252163056,8
55,0.0,0.0,0.0,0.0,1.0,1.0,26.81404325766324,8
56,0.0,0.0,0.0,0.0,1.0,0.0,27.154741997172355,8
57,0.0,0.0,0.0,1.0,1.0,0.0,27.272547894872744,8
58,0.0,0.0,0.0,1.0,0.0,0.0,28.167896607183245,8
59,0.0,0.0,0.0,1.0,1.0,0.0,29.022490110092388,8
60,0.0,0.0,0.0,0.0,1.0,0.0,29.24208537105399,8
61,1.0,0.0,0.0,0.0,1.0,0.0,29.265458962704965,8
62,1.0,0.0,1.0,0.0,1.0,0.0,29.287404716621534,8
63,1.0,0.0,1.0,0.0,1.0,1.0,30.191462169234068,8
64,1.0,1.0,1.0,0.0,1.0,1.0,30.24907553956022,8
65,1.0,1.0,0.0,0.0,1.0,1.0,30.76610633769148,8
66,1.0,1.0,0.0,0.0,0.0,1.0,30.935688823966185,8
67,1.0,1.0,0.0,0.0,1.0,1.0,31.076498864129896,8
68,0.0,1.0,0.0,0.0,1.0,1.0,31.78644937494229,8
69,0.0,0.0,0.0,0.0,1.0,1.0,31.996589586329854,8
70,0.0,0.0,0.0,0.0,0.0,1.0,32.20061484248304,8
71,0.0,0.0,0.0,0.0,1.0,1.0,32.58795690373769,8
72,0.0,0.0,0.0,0.0,1.0,0.0,32.61085815497925,8
73,0.0,0.0,0.0,1.0,1.0,0.0,32.740304296022984,8
74,0.0,0.0,0.0,0.0,1.0,0.0,33.15040156408567,8
75,0.0,0.0,0.0,1.0,1.0,0.0,33.806580464374306,8
76,0.0,0.0,0.0,0.0,1.0,0.0,33.82039490670614,8
77,0.0,0.0,0.0,0.0,0.0,0.0,34.80253716728104,8
78,1.0,0.0,0.0,0.0,0.0,0.0,35.06750510419124,8
79,0.0,0.0,0.0,0.0,0.0,0.0,35.299727952867094,8
80,1.0,0.0,0.0,0.0,0.0,0.0,35.79395914738447,8
81,0.0,0.0,0.0,0.0,0.0,0.0,36.254661556622466,8
82,0.0,0.0,0.0,0.0,0.0,1.0,36.758598588453104,8
83,1.0,0.0,0.0,0.0,0.0,1.0,37.00522696744476,8
84,1.0,0.0,0.0,0.0,1.0,1.0,37.519262465639066,8
85,1.0,1.0,0.0,0.0,1.0,1.0,37.89491277014188,8
86,0.0,1.0,0.0,0.0,1.0,1.0,38.15330110387462,8
87,0.0,1.0,0.0,0.0,1.0,0.0,38.2421123239337,8
88,1.0,1.0,0.0,0.0,1.0,0.0,38.37470725976068,8
89,0.0,1.0,0.0,0.0,1.0,0.0,38.511515753567885,8
90,1.0,1.0,0.0,0.0,1.0,0.0,38.51978648930115,8
91,1.0,1.0,0.0,0.0,0.0,0.0,38.99910682978444,8
92,1.0,1.0,1.0,0.0,0.0,0.0,39.14021818567416,8
93,1.0,1.0,1.0,0.0,0.0,1.0,40.277118269176704,8
94,1.0,1.0,0.0,0.0,0.0,1.0,41.492355362710626,8
95,1.0,0.0,0.0,0.0,0.0,1.0,42.17554804001912,8
96,1.0,1.0,0.0,0.0,0.0,1.0,42.374348438357096,8
97,0.0,1.0,0.0,0.0,0.0,1.0,42.81284752056246,8
98,0.0,1.0,0.0,1.0,0.0,1.0,42.83954461818805,8
99,1.0,1.0,0.0,1.0,0.0,1.0,43.85769927502898,8
100,1.0,1.0,0.0,1.0,1.0,1.0,46.37059246478455,8
101,1.0,1.0,1.0,1.0,1.0,1.0,46.44972681102084,8
102,1.0,1.0,1.0,0.0,1.0,1.0,47.293180699259885,8
103,1.0,1.0,1.0,0.0,0.0,1.0,47.613228012770406,8
104,1.0,1.0,0.0,0.0,0.0,1.0,47.63312459582693,8
105,1.0,1.0,0.0,0.0,0.0,0.0,47.874624245712965,8
106,0.0,1.0,0.0,0.0,0.0,0.0,48.570528722767996,8
107,0.0,0.0,0.0,0.0,0.0,0.0,49.10490023014443,8
108,0.0,0.0,0.0,0.0,0.0,1.0,49.461146514941326,8
109,1.0,0.0,0.0,0.0,0.0,1.0,49.66888762816336,8
110,1.0,1.0,0.0,0.0,0.0,1.0,49.93791271535993,8
111,1.0,1.0,0.0,0.0,1.0,1.0,50.61877453559556,8
0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9
1,1.0,1.0,1.0,0.0,0.0,1.0,0.3717798814066516,9
2,1.0,1.0,1.0,0.0,0.0,0.0,0.9252926117510332,9
3,1.0,1.0,0.0,0.0,0.0,0.0,1.049605200000743,9
4,1.0,0.0,0.0,0.0,0.0,0.0,1.091952615830069,9
5,1.0,0.0,0.0,1.0,0.0,0.0,1.112603101466316,9
6,1.0,1.0,0.0,1.0,0.0,0.0,1.2887897837541593,9
7,1.0,1.0,0.0,1.0,1.0,0.0,1.3287212769639136,9
8,1.0,1.0,0.0,1.0,0.0,0.0,2.615776756782786,9
9,1.0,0.0,0.0,1.0,0.0,0.0,2.705535056074717,9
10,0.0,0.0,0.0,1.0,0.0,0.0,2.7281552108826186,9
11,0.0,0.0,0.0,1.0,1.0,0.0,2.7516790629388526,9
12,0.0,0.0,1.0,1.0,1.0,0.0,3.0020151175385466,9
13,0.0,0.0,1.0,1.0,0.0,0.0,3.4426147155729514,9
14,0.0,0.0,1.0,1.0,0.0,1.0,3.8216682704362563,9
15,0.0,0.0,0.0,1.0,0.0,1.0,3.9529248266269983,9
16,0.0,0.0,0.0,0.0,0.0,1.0,4.246454017171146,9
17,0.0,0.0,1.0,0.0,0.0,1.0,4.33229308267686,9
18,0.0,0.0,1.0,1.0,0.0,1.0,4.37060318576632,9
19,0.0,0.0,1.0,0.0,0.0,1.0,4.455472241700909,9
20,0.0,0.0,1.0,0.0,1.0,1.0,4.66854383844008,9
21,0.0,0.0,0.0,0.0,1.0,1.0,5.300111438774947,9
22,0.0,0.0,0.0,0.0,0.0,1.0,5.814671181913271,9
23,0.0,0.0,0.0,0.0,1.0,1.0,5.976003362039633,9
